"adminyear","grade","eitem1","eitem2","eitem3","eitem4","eitem5","eitem6","eitem7","eitem8","eitem9","eitem10","eitem11","eitem12","eitem13","eitem14","eitem15","eitem16","eitem17","eitem18","eitem19","eitem20","eitem21","eitem22","eitem23","eitem24","eitem25","eitem26","eitem27","eitem28","eitem29","eitem30","eitem31","eitem32","mitem1","mitem2","mitem3","mitem4","mitem5","mitem6","mitem7","mitem8","mitem9","mitem10","mitem11","mitem12","mitem13","mitem14","mitem15","mitem16","mitem17","mitem18","mitem19","mitem20","mitem21","mitem22","mitem23","mitem24","mitem25","mitem26","mitem27","mitem28","mitem29","mitem30","mitem31","mitem32","mitem33","mitem34","mitem35","mitem36","mitem37","mitem38","mitem39","mitem40","mitem41","mitem42","sitem1","sitem2","sitem3","sitem4","sitem5","sitem6","sitem7","sitem8","sitem9","sitem10","sitem11","sitem12","sitem13","sitem14","sitem15","sitem16","sitem17","sitem18","sitem19","sitem20","sitem21","sitem22","sitem23","sitem24","sitem25","sitem26","sitem27","sitem28","sitem29","sitem30","sitem31","sitem32","sitem33","sitem34","sitem35","sitem36","sitem37","sitem38","sitem39","sitem40","sitem41","sitem42","sitem43","sitem44","sitem45","eteststat","mteststat","steststat","ssubject","ssubject_prior","erawsc","mrawsc","srawsc","escaleds","mscaleds","sscaleds","escaleds2019","escaleds2021","escaleds2022","mscaleds2019","mscaleds2021","mscaleds2022","escaleds.legacy.equivalent","mscaleds.legacy.equivalent","sscaleds.legacy.equivalent","sscaleds_prior","sscaleds.highest.on.nextGen.scale","eperflev","mperflev","sperflev","eperf2","mperf2","sperf2","eassess","massess","sassess","esgp","msgp","esgp2019","esgp2021","esgp2022","msgp2019","msgp2021","msgp2022","idea1","idea2","conv1","conv2","eattempt","mattempt","sattempt","grade2021"
2023,"6",1,1,1,1,1,1,0,1,0,2,1,4,0,1,1,1,1,1,1,1,0,0,1,2,2,1,4,1,1,1,1,NA,1,1,1,1,0,1,4,1,0,1,0,1,1,4,0,1,2,1,1,1,0,1,1,4,1,1,1,0,2,0,1,1,2,1,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,35,42,NA,513,516,NA,NA,495,523,NA,492,501,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,NA,NA,NA,NA,98,NA,NA,70,"2.0","2.0","2.0","2.0","F","F",NA,"4"
2023,"6",1,1,1,1,1,1,1,1,0,0,1,5,1,1,0,1,0,1,1,0,0,1,1,2,2,1,3,0,0,1,0,NA,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,30,13,NA,499,474,NA,NA,516,493,NA,480,489,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,NA,8,NA,NA,59,"3.0","1.0","2.0","2.0","F","F",NA,"4"
2023,"6",1,1,1,1,0,1,1,1,0,2,1,8,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,1,1,1,1,NA,1,1,1,1,0,1,3,1,1,0,0,1,1,4,0,1,1,1,1,0,1,1,0,3,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,42,36,NA,539,508,NA,NA,505,516,NA,512,513,NA,NA,NA,NA,NA,"E","M",NA,"Exceeding","Meeting",NA,1,1,NA,NA,NA,NA,NA,88,NA,NA,54,"5.0","2.0","3.0","2.0","F","F",NA,"4"
2023,"6",1,1,1,1,1,1,1,1,0,2,1,8,1,1,0,1,1,1,1,1,1,1,0,2,1,1,5,1,0,1,1,NA,1,1,1,0,1,1,4,1,0,1,0,0,1,4,0,1,2,1,1,0,0,1,0,3,1,1,1,1,2,1,1,1,2,1,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,40,40,NA,529,513,NA,NA,512,508,NA,529,506,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,NA,NA,NA,NA,58,NA,NA,10,"5.0","2.0","3.0","3.0","F","F",NA,"4"
2023,"6",1,1,1,0,1,1,2,1,1,2,1,6,1,0,0,1,0,1,0,1,1,1,1,2,2,1,1,0,0,1,1,NA,1,0,1,0,1,0,1,1,0,1,0,0,0,4,0,0,0,1,1,1,1,1,0,2,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,33,25,NA,507,494,NA,NA,500,489,NA,498,482,NA,NA,NA,NA,NA,"M","PM",NA,"Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,NA,22,NA,NA,5,"3.0","0.0","3.0","1.0","F","F",NA,"4"
2023,"6",0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,11,4,NA,446,442,NA,NA,451,466,NA,446,485,NA,NA,NA,NA,NA,"NM","NM",NA,"Not Meeting","Not Meeting",NA,1,1,NA,NA,NA,NA,NA,54,NA,NA,95,"0.0","0.0","0.0","0.0","F","F",NA,"4"
2023,"6",0,1,0,1,0,1,1,1,1,2,0,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,0,1,NA,1,1,1,0,0,1,4,1,1,1,0,1,1,4,0,1,0,1,1,1,1,1,1,3,1,0,1,0,1,1,1,1,3,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,34,41,NA,510,515,NA,NA,510,508,NA,477,481,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,NA,NA,NA,NA,61,NA,NA,36,"2.0","2.0","2.0","2.0","F","F",NA,"4"
2023,"6",0,0,0,1,1,0,0,0,0,0,1,4,0,1,0,0,0,1,1,1,1,0,0,2,1,0,3,1,0,1,0,NA,1,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,20,24,NA,473,492,NA,NA,489,471,NA,492,479,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,NA,8,NA,NA,7,"2.0","2.0","2.0","1.0","F","F",NA,"4"
2023,"6",0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,8,12,NA,441,472,NA,NA,467,466,NA,477,467,NA,NA,NA,NA,NA,"NM","PM",NA,"Not Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,NA,31,NA,NA,7,"0.0","0.0","0.0","0.0","F","F",NA,"4"
2023,"6",1,1,0,1,1,1,1,1,1,1,1,5,0,1,0,1,1,1,1,1,1,1,1,2,1,0,4,0,0,0,1,NA,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,2,1,0,0,1,1,0,3,1,0,1,1,1,1,1,1,2,0,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,32,30,NA,504,500,NA,NA,515,497,NA,513,497,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,NA,NA,NA,NA,16,NA,NA,9,"3.0","2.0","2.0","2.0","F","F",NA,"4"
2023,"6",1,1,1,0,0,1,1,1,1,2,1,6,1,0,0,1,1,1,0,1,1,1,1,1,2,1,4,0,1,0,0,NA,1,1,1,1,0,0,2,1,0,1,1,1,1,2,0,1,2,1,0,0,1,1,0,2,0,1,1,0,1,1,1,1,3,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,33,35,NA,507,506,NA,NA,501,495,NA,503,504,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,NA,NA,NA,NA,37,NA,NA,48,"3.0","2.0","3.0","2.0","F","F",NA,"4"
2023,"6",1,1,0,1,1,1,2,1,1,2,1,6,1,1,1,1,0,1,1,1,1,1,1,2,2,1,4,0,1,1,1,NA,1,1,1,1,1,1,2,1,0,0,1,1,1,3,1,1,1,0,1,0,1,1,1,3,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,40,37,NA,529,509,NA,NA,554,508,NA,512,508,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,NA,NA,NA,NA,11,NA,NA,36,"3.0","2.0","3.0","2.0","F","F",NA,"4"
2023,"6",1,0,1,0,1,0,1,1,0,2,1,6,1,1,0,1,1,1,0,0,1,1,1,1,1,1,4,1,0,1,0,NA,0,1,1,1,0,1,2,1,0,1,0,1,0,0,0,1,2,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,31,23,NA,501,491,NA,NA,NA,491,NA,NA,489,NA,NA,NA,NA,NA,"M","PM",NA,"Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.0","2.0","3.0","2.0","F","F",NA,NA
2023,"6",1,1,1,1,0,1,1,1,1,2,1,6,2,0,1,1,1,1,1,1,0,0,1,1,2,1,4,1,1,1,1,NA,1,1,1,1,0,1,2,1,1,0,0,0,1,4,0,1,2,0,1,0,1,0,1,3,1,1,1,1,1,1,1,0,3,1,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,38,39,NA,522,512,NA,NA,515,506,NA,535,509,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,NA,NA,NA,NA,45,NA,NA,10,"3.0","2.0","3.0","2.0","F","F",NA,"4"
2023,"6",1,1,1,0,1,1,2,0,0,0,1,4,1,1,1,1,1,1,1,1,1,1,0,2,2,1,2,0,0,1,0,NA,1,0,1,0,1,0,3,1,0,1,1,1,1,3,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,2,1,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,30,28,NA,499,498,NA,NA,500,504,NA,489,492,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,NA,69,NA,NA,44,"2.0","1.0","2.0","1.0","F","F",NA,"4"
2023,"6",0,1,1,1,0,0,1,1,1,0,1,4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,4,1,0,1,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,21,9,NA,476,464,NA,NA,482,484,NA,489,484,NA,NA,NA,NA,NA,"PM","NM",NA,"Partially Meeting","Not Meeting",NA,1,1,NA,NA,NA,NA,NA,56,NA,NA,18,"2.0","2.0","2.0","2.0","F","F",NA,"4"
2023,"6",1,1,1,1,1,1,2,1,0,2,1,4,2,1,0,1,1,1,1,0,1,1,1,2,2,1,4,0,0,1,1,NA,0,1,1,0,0,1,4,1,1,0,0,1,1,2,1,0,1,1,0,0,1,1,0,2,1,1,1,1,2,1,1,1,4,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,37,39,NA,519,512,NA,NA,508,506,NA,517,505,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,NA,NA,NA,NA,60,NA,NA,19,"2.0","2.0","2.0","2.0","F","F",NA,"4"
2023,"7",1,0,1,1,1,1,0,1,0,2,2,4,1,1,0,1,1,1,1,1,0,1,0,1,1,0,4,0,1,1,1,NA,1,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,31,18,NA,500,487,NA,516,514,494,496,479,480,NA,NA,NA,NA,NA,"M","PM",NA,"Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,50,12,NA,8,24,"3.0","2.0","1.0","2.0","F","F",NA,"5"
2023,"7",1,0,1,1,1,0,1,0,1,0,1,4,0,0,0,1,0,1,0,1,1,1,1,0,1,1,4,0,0,0,0,NA,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,1,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,23,18,NA,485,487,NA,484,498,497,491,495,488,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,69,78,NA,57,28,"2.0","2.0","2.0","2.0","F","F",NA,"5"
2023,"7",1,0,1,0,1,0,1,1,1,1,1,5,1,0,2,0,1,1,0,1,1,1,1,0,0,2,4,0,0,1,0,NA,0,1,1,4,1,1,1,0,1,1,1,1,3,0,0,1,1,1,0,1,1,1,1,1,4,0,1,1,0,0,0,1,1,1,0,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,29,41,NA,496,520,NA,NA,531,520,NA,512,515,NA,NA,NA,NA,NA,"PM","M",NA,"Partially Meeting","Meeting",NA,1,1,NA,NA,NA,NA,NA,43,NA,NA,53,"3.0","2.0","2.0","2.0","F","F",NA,"5"
2023,"7",0,0,0,1,0,0,1,0,1,2,1,2,1,0,2,1,2,0,1,1,1,1,0,0,1,0,2,1,0,1,1,NA,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,24,17,NA,487,486,NA,NA,494,509,NA,479,487,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,NA,85,NA,NA,58,"1.0","1.0","1.0","1.0","F","F",NA,"5"
2023,"7",1,0,1,0,0,0,1,1,1,2,0,6,0,0,2,1,1,1,1,1,1,0,0,0,1,1,2,0,1,0,1,NA,1,1,0,3,1,0,1,0,2,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,27,29,NA,493,503,NA,NA,505,479,NA,495,490,NA,NA,NA,NA,NA,"PM","M",NA,"Partially Meeting","Meeting",NA,1,1,NA,NA,NA,NA,NA,7,NA,NA,22,"3.0","1.0","3.0","1.0","F","F",NA,"5"
2023,"7",0,1,1,0,1,1,1,0,0,2,0,4,0,0,0,0,1,1,1,1,0,1,0,1,1,1,2,0,1,0,0,NA,0,1,0,1,1,0,1,1,1,0,1,0,2,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,22,21,NA,483,492,NA,484,491,494,486,500,493,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,47,83,NA,85,39,"2.0","0.0","2.0","2.0","F","F",NA,"5"
2023,"7",0,0,1,0,1,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,10,9,NA,452,466,NA,465,467,443,484,473,459,NA,NA,NA,NA,NA,"NM","NM",NA,"Not Meeting","Not Meeting",NA,1,1,NA,NA,NA,NA,29,13,NA,13,5,"1.0","DC","1.0","DC","F","F",NA,"5"
2023,"7",1,1,1,0,1,1,1,0,0,1,1,6,1,0,2,0,0,1,0,1,1,1,1,1,1,2,4,1,1,1,1,NA,0,1,1,3,1,1,1,0,1,0,1,1,3,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,34,29,NA,507,503,NA,510,524,506,522,493,504,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,NA,NA,NA,82,32,NA,3,48,"3.0","2.0","3.0","2.0","F","F",NA,"5"
2023,"7",0,0,0,0,1,1,1,0,1,0,1,5,1,1,0,0,0,0,1,1,0,1,0,1,1,0,4,1,1,0,0,NA,1,1,0,0,1,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,23,19,NA,485,489,NA,497,498,476,482,492,493,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,37,14,NA,68,63,"3.0","2.0","2.0","2.0","F","F",NA,"5"
2023,"7",1,1,1,1,1,1,1,0,0,1,0,4,1,0,2,0,2,0,0,1,0,0,1,0,1,0,6,0,1,1,0,NA,0,0,0,2,1,0,1,0,1,1,1,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,28,20,NA,495,490,NA,510,501,497,513,490,497,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,22,39,NA,5,41,"2.0","3.0","2.0","3.0","F","F",NA,"5"
2023,"7",1,1,1,1,1,0,1,0,0,1,1,4,1,1,0,1,1,0,1,1,1,1,1,1,0,1,4,1,1,1,0,NA,0,1,0,2,1,1,1,0,2,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,30,20,NA,498,490,NA,502,510,512,481,487,494,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,64,76,NA,56,79,"2.0","2.0","2.0","2.0","F","F",NA,"5"
2023,"7",1,1,1,0,1,0,1,0,1,2,0,2,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,NA,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,20,14,NA,479,480,NA,NA,NA,499,NA,NA,488,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.0","0.0","1.0","0.0","F","F",NA,NA
2023,"7",1,1,1,1,1,1,1,1,1,2,0,7,1,1,1,1,0,1,0,1,1,1,1,0,1,1,6,0,1,1,1,NA,1,1,1,3,1,0,1,1,1,1,1,0,3,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,38,36,NA,516,512,NA,510,505,517,501,506,518,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,NA,NA,NA,35,85,NA,69,90,"4.0","3.0","3.0","3.0","F","F",NA,"5"
