"","adminyear","grade","eitem1","eitem2","eitem3","eitem4","eitem5","eitem6","eitem7","eitem8","eitem9","eitem10","eitem11","eitem12","eitem13","eitem14","eitem15","eitem16","eitem17","eitem18","eitem19","eitem20","eitem21","eitem22","eitem23","eitem24","eitem25","eitem26","eitem27","eitem28","eitem29","eitem30","eitem31","eitem32","mitem1","mitem2","mitem3","mitem4","mitem5","mitem6","mitem7","mitem8","mitem9","mitem10","mitem11","mitem12","mitem13","mitem14","mitem15","mitem16","mitem17","mitem18","mitem19","mitem20","mitem21","mitem22","mitem23","mitem24","mitem25","mitem26","mitem27","mitem28","mitem29","mitem30","mitem31","mitem32","mitem33","mitem34","mitem35","mitem36","mitem37","mitem38","mitem39","mitem40","mitem41","mitem42","sitem1","sitem2","sitem3","sitem4","sitem5","sitem6","sitem7","sitem8","sitem9","sitem10","sitem11","sitem12","sitem13","sitem14","sitem15","sitem16","sitem17","sitem18","sitem19","sitem20","sitem21","sitem22","sitem23","sitem24","sitem25","sitem26","sitem27","sitem28","sitem29","sitem30","sitem31","sitem32","sitem33","sitem34","sitem35","sitem36","sitem37","sitem38","sitem39","sitem40","sitem41","sitem42","sitem43","sitem44","sitem45","eteststat","mteststat","steststat","ssubject","ssubject_prior","erawsc","mrawsc","srawsc","escaleds","mscaleds","sscaleds","escaleds2019","escaleds2021","escaleds2022","mscaleds2019","mscaleds2021","mscaleds2022","escaleds.legacy.equivalent","mscaleds.legacy.equivalent","sscaleds.legacy.equivalent","sscaleds_prior","sscaleds.highest.on.nextGen.scale","eperflev","mperflev","sperflev","eperf2","mperf2","sperf2","eassess","massess","sassess","esgp","msgp","esgp2019","esgp2021","esgp2022","msgp2019","msgp2021","msgp2022","idea1","idea2","conv1","conv2","eattempt","mattempt","sattempt","grade2021"
"150",2023,"06",1,1,0,1,1,1,1,1,0,2,0,4,1,1,0,1,0,1,1,1,0,0,1,2,2,1,5,1,0,0,1,NA,1,1,0,1,1,1,4,1,1,0,1,0,1,4,0,0,1,0,1,1,0,1,0,3,1,1,1,1,2,1,1,0,4,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,32,38,NA,504,510,NA,NA,512,511,NA,522,496,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,26,70,NA,NA,67,NA,NA,2,"2","2","2","3","F","F",NA,"04"
"151",2023,"06",1,1,1,1,1,1,2,1,1,2,0,6,0,1,1,1,1,1,1,1,0,0,1,2,2,1,6,0,1,1,1,NA,1,1,1,1,0,1,4,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,3,1,1,0,1,2,1,1,1,4,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,40,51,NA,529,538,NA,NA,NA,531,NA,NA,514,NA,NA,NA,NA,NA,"M","E",NA,"Meeting","Exceeding",NA,1,1,NA,52,96,NA,NA,NA,NA,NA,NA,"3","3","3","3","F","F",NA,NA
"152",2023,"06",1,1,0,1,1,1,1,0,1,2,0,4,2,1,0,1,0,1,1,1,1,1,1,2,2,1,6,1,0,1,1,NA,1,1,0,0,0,1,2,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,4,0,1,0,0,1,1,1,0,2,1,1,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,37,26,NA,519,495,NA,NA,508,501,NA,503,508,NA,NA,NA,NA,NA,"M","PM",NA,"Meeting","Partially Meeting",NA,1,1,NA,83,7,NA,NA,41,NA,NA,63,"2","3","2","3","F","F",NA,"04"
"153",2023,"06",1,1,0,1,1,0,0,1,0,0,1,4,2,0,1,0,1,1,1,0,1,1,0,2,1,1,4,0,1,1,0,NA,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,2,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,28,23,NA,493,491,NA,NA,482,495,NA,498,489,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,64,34,NA,NA,84,NA,NA,14,"2","2","2","2","F","F",NA,"04"
"154",2023,"06",1,1,1,0,1,1,2,1,1,2,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,7,0,0,0,1,NA,1,1,1,1,0,0,4,1,1,1,0,1,0,1,1,0,2,1,0,0,1,0,0,4,1,1,0,1,1,1,1,1,2,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,43,36,NA,544,508,NA,NA,522,536,NA,512,493,NA,NA,NA,NA,NA,"E","M",NA,"Exceeding","Meeting",NA,1,1,NA,79,75,NA,NA,95,NA,NA,5,"4","4","3","3","F","F",NA,"04"
"155",2023,"06",1,1,1,0,0,1,1,1,1,2,1,3,2,0,0,1,1,1,1,0,1,1,1,2,1,1,4,1,1,1,1,NA,0,1,1,0,0,1,3,1,0,1,0,1,0,1,1,0,2,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,34,34,NA,510,505,NA,NA,498,520,NA,509,511,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,40,20,NA,NA,96,NA,NA,55,"2","2","1","2","F","F",NA,"04"
"156",2023,"06",1,1,1,1,1,0,1,0,0,0,1,5,1,0,0,0,0,0,1,0,1,0,0,1,1,0,5,0,0,1,0,NA,1,1,1,0,0,1,2,0,0,0,0,0,1,4,0,1,1,0,1,0,0,1,1,2,0,1,1,0,0,0,1,1,2,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,23,26,NA,481,495,NA,NA,NA,466,NA,NA,489,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,95,66,NA,NA,NA,NA,NA,NA,"3","2","2","3","F","F",NA,NA
"157",2023,"06",1,1,0,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,1,0,1,1,1,0,NA,1,1,1,1,1,0,NA,1,0,0,0,0,1,1,0,0,0,1,0,NA,1,1,0,4,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,29,25,NA,496,494,NA,NA,504,504,NA,513,498,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,27,12,NA,NA,57,NA,NA,11,"0","0","1","0","F","F",NA,"04"
"158",2023,"06",1,1,1,1,1,1,2,1,1,2,0,6,1,1,1,1,1,1,1,1,0,1,1,2,1,1,4,1,1,1,1,NA,1,1,1,1,1,1,3,1,0,0,0,1,1,4,1,0,2,1,1,1,1,1,0,4,1,1,1,1,2,1,1,1,3,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,40,45,NA,529,521,NA,NA,NA,520,NA,NA,518,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,69,60,NA,NA,NA,NA,NA,NA,"3","2","3","2","F","F",NA,NA
"159",2023,"06",1,1,1,1,0,1,1,1,1,2,0,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5,1,1,1,1,NA,1,1,1,1,0,1,4,1,1,1,0,1,1,4,1,1,0,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,36,45,NA,516,521,NA,NA,NA,508,NA,NA,522,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,61,45,NA,NA,NA,NA,NA,NA,"2","2","2","3","F","F",NA,NA
"160",2023,"06",1,1,0,1,0,0,2,1,1,0,0,3,2,1,1,0,1,0,0,1,1,0,1,2,1,1,1,0,0,0,0,NA,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,23,15,NA,481,478,NA,NA,501,491,NA,470,475,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,21,52,NA,NA,25,NA,NA,35,"2","0","1","1","F","F",NA,"04"
"161",2023,"06",1,1,1,0,0,1,1,0,1,0,0,2,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,NA,0,1,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,17,14,NA,465,476,NA,NA,479,459,NA,455,461,NA,NA,NA,NA,NA,"NM","PM",NA,"Not Meeting","Partially Meeting",NA,1,1,NA,82,83,NA,NA,6,NA,NA,23,"1","0","1","1","F","F",NA,"04"
"162",2023,"06",1,0,1,0,1,0,1,0,0,0,1,NA,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,9,4,NA,441,442,NA,NA,448,466,NA,440,448,NA,NA,NA,NA,NA,"NM","NM",NA,"Not Meeting","Not Meeting",NA,1,1,NA,12,18,NA,NA,56,NA,NA,16,"BL","0","BL","0","F","F",NA,"04"
"163",2023,"06",1,1,1,0,1,1,2,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,2,1,1,1,0,0,0,0,NA,1,1,1,0,0,0,3,1,0,0,0,1,1,4,0,0,2,0,0,0,1,1,0,2,1,1,1,0,0,1,1,1,2,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,22,32,NA,479,503,NA,NA,495,476,NA,495,486,NA,NA,NA,NA,NA,"PM","M",NA,"Partially Meeting","Meeting",NA,1,1,NA,60,86,NA,NA,6,NA,NA,15,"0","0","0","1","F","F",NA,"04"
"164",2023,"06",1,1,1,1,1,1,0,1,0,2,1,4,0,1,1,1,1,1,1,1,0,0,1,2,2,1,4,1,1,1,1,NA,1,1,1,1,0,1,4,1,0,1,0,1,1,4,0,1,2,1,1,1,0,1,1,4,1,1,1,0,2,0,1,1,2,1,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,35,42,NA,513,516,NA,NA,495,523,NA,492,501,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,47,93,NA,NA,98,NA,NA,70,"2","2","2","2","F","F",NA,"04"
"165",2023,"06",1,1,1,1,1,1,1,1,0,0,1,5,1,1,0,1,0,1,1,0,0,1,1,2,2,1,3,0,0,1,0,NA,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,30,13,NA,499,474,NA,NA,516,493,NA,480,489,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,46,7,NA,NA,8,NA,NA,59,"3","1","2","2","F","F",NA,"04"
"166",2023,"06",1,1,1,1,0,1,1,1,0,2,1,8,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,1,1,1,1,NA,1,1,1,1,0,1,3,1,1,0,0,1,1,4,0,1,1,1,1,0,1,1,0,3,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,42,36,NA,539,508,NA,NA,505,516,NA,512,513,NA,NA,NA,NA,NA,"E","M",NA,"Exceeding","Meeting",NA,1,1,NA,93,22,NA,NA,88,NA,NA,54,"5","2","3","2","F","F",NA,"04"
"167",2023,"06",1,1,1,1,1,1,1,1,0,2,1,8,1,1,0,1,1,1,1,1,1,1,0,2,1,1,5,1,0,1,1,NA,1,1,1,0,1,1,4,1,0,1,0,0,1,4,0,1,2,1,1,0,0,1,0,3,1,1,1,1,2,1,1,1,2,1,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,40,40,NA,529,513,NA,NA,512,508,NA,529,506,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,88,49,NA,NA,58,NA,NA,10,"5","2","3","3","F","F",NA,"04"
"168",2023,"06",1,1,1,0,1,1,2,1,1,2,1,6,1,0,0,1,0,1,0,1,1,1,1,2,2,1,1,0,0,1,1,NA,1,0,1,0,1,0,1,1,0,1,0,0,0,4,0,0,0,1,1,1,1,1,0,2,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,33,25,NA,507,494,NA,NA,500,489,NA,498,482,NA,NA,NA,NA,NA,"M","PM",NA,"Meeting","Partially Meeting",NA,1,1,NA,86,65,NA,NA,22,NA,NA,5,"3","0","3","1","F","F",NA,"04"
"169",2023,"06",0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,11,4,NA,446,442,NA,NA,451,466,NA,446,485,NA,NA,NA,NA,NA,"NM","NM",NA,"Not Meeting","Not Meeting",NA,1,1,NA,32,1,NA,NA,54,NA,NA,95,"0","0","0","0","F","F",NA,"04"
"170",2023,"06",0,1,0,1,0,1,1,1,1,2,0,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,0,1,NA,1,1,1,0,0,1,4,1,1,1,0,1,1,4,0,1,0,1,1,1,1,1,1,3,1,0,1,0,1,1,1,1,3,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,34,41,NA,510,515,NA,NA,510,508,NA,477,481,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,46,99,NA,NA,61,NA,NA,36,"2","2","2","2","F","F",NA,"04"
"171",2023,"06",0,0,0,1,1,0,0,0,0,0,1,4,0,1,0,0,0,1,1,1,1,0,0,2,1,0,3,1,0,1,0,NA,1,1,1,0,1,1,1,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,20,24,NA,473,492,NA,NA,489,471,NA,492,479,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,68,73,NA,NA,8,NA,NA,7,"2","2","2","1","F","F",NA,"04"
"172",2023,"06",0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,8,12,NA,441,472,NA,NA,467,466,NA,477,467,NA,NA,NA,NA,NA,"NM","PM",NA,"Not Meeting","Partially Meeting",NA,1,1,NA,12,39,NA,NA,31,NA,NA,7,"0","0","0","0","F","F",NA,"04"
"173",2023,"06",1,1,0,1,1,1,1,1,1,1,1,5,0,1,0,1,1,1,1,1,1,1,1,2,1,0,4,0,0,0,1,NA,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,2,1,0,0,1,1,0,3,1,0,1,1,1,1,1,1,2,0,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,32,30,NA,504,500,NA,NA,515,497,NA,513,497,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,51,34,NA,NA,16,NA,NA,9,"3","2","2","2","F","F",NA,"04"
"174",2023,"06",1,1,1,0,0,1,1,1,1,2,1,6,1,0,0,1,1,1,0,1,1,1,1,1,2,1,4,0,1,0,0,NA,1,1,1,1,0,0,2,1,0,1,1,1,1,2,0,1,2,1,0,0,1,1,0,2,0,1,1,0,1,1,1,1,3,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,33,35,NA,507,506,NA,NA,501,495,NA,503,504,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,77,51,NA,NA,37,NA,NA,48,"3","2","3","2","F","F",NA,"04"
"175",2023,"06",1,1,0,1,1,1,2,1,1,2,1,6,1,1,1,1,0,1,1,1,1,1,1,2,2,1,4,0,1,1,1,NA,1,1,1,1,1,1,2,1,0,0,1,1,1,3,1,1,1,0,1,0,1,1,1,3,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,40,37,NA,529,509,NA,NA,554,508,NA,512,508,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,65,39,NA,NA,11,NA,NA,36,"3","2","3","2","F","F",NA,"04"
"176",2023,"06",1,0,1,0,1,0,1,1,0,2,1,6,1,1,0,1,1,1,0,0,1,1,1,1,1,1,4,1,0,1,0,NA,0,1,1,1,0,1,2,1,0,1,0,1,0,0,0,1,2,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,31,23,NA,501,491,NA,NA,NA,491,NA,NA,489,NA,NA,NA,NA,NA,"M","PM",NA,"Meeting","Partially Meeting",NA,1,1,NA,77,49,NA,NA,NA,NA,NA,NA,"3","2","3","2","F","F",NA,NA
"177",2023,"06",1,1,1,1,0,1,1,1,1,2,1,6,2,0,1,1,1,1,1,1,0,0,1,1,2,1,4,1,1,1,1,NA,1,1,1,1,0,1,2,1,1,0,0,0,1,4,0,1,2,0,1,0,1,0,1,3,1,1,1,1,1,1,1,0,3,1,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,38,39,NA,522,512,NA,NA,515,506,NA,535,509,NA,NA,NA,NA,NA,"M","M",NA,"Meeting","Meeting",NA,1,1,NA,77,30,NA,NA,45,NA,NA,10,"3","2","3","2","F","F",NA,"04"
"178",2023,"06",1,1,1,0,1,1,2,0,0,0,1,4,1,1,1,1,1,1,1,1,1,1,0,2,2,1,2,0,0,1,0,NA,1,0,1,0,1,0,3,1,0,1,1,1,1,3,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,2,1,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,30,28,NA,499,498,NA,NA,500,504,NA,489,492,NA,NA,NA,NA,NA,"PM","PM",NA,"Partially Meeting","Partially Meeting",NA,1,1,NA,37,62,NA,NA,69,NA,NA,44,"2","1","2","1","F","F",NA,"04"
"179",2023,"06",0,1,1,1,0,0,1,1,1,0,1,4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,4,1,0,1,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T",NA,NA,NA,21,9,NA,476,464,NA,NA,482,484,NA,489,484,NA,NA,NA,NA,NA,"PM","NM",NA,"Partially Meeting","Not Meeting",NA,1,1,NA,46,2,NA,NA,56,NA,NA,18,"2","2","2","2","F","F",NA,"04"
